	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
CHODL|140578	0.726028849	0.640299936	0.886037617	-0.14221567	1.090411015	0.409376094	-0.605822486	0.195557438	-0.948686913	-0.393766269	-0.86088038	-0.746320502	0.245121967	-1.628561121	0.127991051	-1.859059059	1.183960301	-0.914235506	-1.435712489	-0.095094112	-0.747253936	-1.080791689	-0.529628909	-0.719658457	-0.390138883	-0.755076765	-0.579835994	-0.61739284	-0.628605307	-0.159834533	2.066756663	0.598398739	1.646834048	-1.287473956	-1.314826072	1.96254016	-0.386985218	1.10487119	0.993308036	-0.539812126	0.811073615	-0.373112105	1.491946137	2.412136416	0.833599344	1.330413096	0.368440732	0.556794945	0.931498139	-0.024894493	0.795125105	1.353351572	-0.68192442	0.729547239	-0.832539585	1.690804716	-0.699330724	1.246558698	-0.174737046	0.412328847	-0.9767181	0.172838813	-0.087106484	-1.442789517	-0.741750697	-0.505467444	-1.004396515	-1.364708419	-1.202829306	-1.244128555	-0.978838157	0.092708647	-1.578397536	1.50816579	0.088787391	-1.197350825	0.808273856	-1.563656281	1.377803386	1.342616919	-0.851778484	-2.038651932	-1.392380733	1.357018341	0.980061249	0.681397983	-0.709701253	0.488363471	0.186441417	-1.064972349	-0.006027816	-0.210742239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHP2|63928	-0.53519154	-0.834432803	2.444033775	2.719124791	-0.645059487	-0.349741454	-0.599886995	-0.834432803	-0.624848561	-0.62489226	-0.613033546	-0.834432803	-0.834432803	-0.834432803	-0.347928807	-0.67017702	2.063459808	-0.253250179	-0.834432803	0.061625616	-0.303438336	-0.041567906	-0.834432803	-0.834432803	-0.513559525	0.513703983	-0.834432803	0.083538266	-0.834432803	-0.834432803	1.60044819	1.744832027	1.281050139	-0.834432803	-0.48193846	1.685228091	-0.022663642	1.974185743	1.903468007	-0.834432803	-0.18517218	-0.218336638	0.559014982	-0.834432803	-0.435401322	1.349269642	0.165114257	-0.286022861	1.82399357	-0.834432803	0.839657134	0.030837112	-0.660747254	-0.525004251	-0.834432803	-0.591262521	-0.629321911	1.992135795	-0.834432803	-0.32944162	-0.834432803	-0.834432803	-0.19109794	-0.834432803	-0.834432803	-0.346288097	-0.657881752	-0.32395399	-0.834432803	-0.834432803	-0.834432803	-0.834432803	-0.237950594	0.637155807	-0.647774963	-0.585456421	-0.030288553	-0.261178192	0.11111552	1.28985559	-0.834432803	-0.834432803	-0.834432803	-0.834432803	-0.594498128	-0.834432803	-0.834432803	-0.637296374	-0.834432803	-0.567802383	-0.834432803	-0.834432803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRDL1|91851	0.005678705	1.174370967	0.963747403	1.043807115	0.124714683	-0.284015841	-1.811129728	-1.311047318	-1.811129728	-0.800018427	-1.461802662	-1.569645377	1.502280917	-1.555309384	-0.430398291	1.022102643	1.126517332	-0.442332546	0.434967011	0.375455539	0.617592565	-0.715850954	0.386147627	-1.699225561	-1.811129728	0.454121055	0.304575334	1.285274175	0.175538898	-0.048739603	1.347707203	0.818271979	1.072041628	-0.76552087	-1.057655162	1.127881736	-0.576768533	0.839529715	1.031976755	-1.811129728	0.978490942	-0.915293128	1.276589717	-0.455396716	0.686201965	0.649154188	0.788004167	0.519531019	1.044305413	-0.916848916	0.490566689	1.574300979	-1.692665519	-0.407124882	-1.674274736	-1.645272665	-0.932665871	1.062678893	-1.112733838	0.720173191	-1.419937028	-0.539246675	-0.516416022	1.736628834	-1.47308299	0.292212359	-0.503592669	0.654205711	-1.474094698	-1.677005267	-1.662144038	-1.326653621	1.500939093	0.965138212	0.244390565	-0.29233978	0.41780821	0.677345351	0.894139636	0.79849251	-1.127937411	0.980033428	1.843009279	0.109882455	-1.811129728	-0.756783449	1.336044901	-1.67667058	-1.543014421	-1.405883303	-0.34526349	0.359977577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRDL2|25884	-1.363511827	-1.06838932	-0.308705753	-0.286026831	-0.374436829	-0.161252754	0.369974543	-0.286833583	-1.130310992	1.335639855	-0.936442314	-0.83415794	1.423053177	1.068873308	-0.15818353	-1.363511827	-0.538471972	-0.534391845	0.01777554	0.070690553	0.372716816	-0.307230504	0.724870265	0.850627441	-0.461055249	2.112238844	-0.350644895	1.475513965	-0.756168842	2.528084169	0.90889737	-0.524176545	0.745729633	-0.599067444	-0.54218559	-0.23824201	0.134031598	-0.955264382	-0.606530743	-1.363511827	-0.448060648	-0.840047948	0.56845532	-1.363511827	0.573786166	-0.329836273	0.041961687	-0.753305373	-0.897234956	0.024877487	-0.604431894	0.314562099	-0.549985948	-0.700645692	-0.628301237	0.513471177	0.500161168	-0.045117004	-0.060545349	0.040840017	-0.230568802	-1.208903683	-0.915917734	-0.225461913	-0.723404873	-0.521516632	-1.014643596	0.271606991	-1.127835802	-0.107236514	0.410047929	0.01699498	-1.169585091	0.56297225	1.850470852	-0.889875098	-0.170245346	0.074825464	-1.106047109	2.108490396	-0.357049089	-0.600567045	-1.363511827	0.121940943	-1.096540579	0.091062478	0.045420249	-0.553490838	-0.392840278	0.415880417	1.405853588	-0.666027654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA1|1134	-0.916500957	0.225180147	-0.582773644	-0.916500957	0.676013955	-0.650377175	-0.614772769	0.026704528	-0.916500957	-0.646940444	-0.121123524	0.123578015	0.299801646	-0.021365444	-0.543194295	0.249501062	-0.552119182	-0.457401792	0.355205013	-0.570226	0.4256551	0.210493883	1.049273566	-0.401563357	-0.683469677	-0.415199537	-0.063412729	1.254529972	-0.674745457	2.216375602	-0.261768763	-0.916500957	-0.201989272	1.224318744	-0.306967666	-0.916500957	-0.916500957	-0.916500957	-0.59263167	1.422590656	-0.916500957	1.379552865	-0.916500957	1.078903987	-0.618885631	-0.916500957	-0.405737297	3.066771232	-0.256811004	0.310691829	-0.714755038	-0.50348352	-0.151144046	0.442881227	0.953867418	1.202659499	-0.165720718	-0.481109081	0.870277883	-0.916500957	1.521008923	0.281600754	-0.916500957	1.119303762	-0.703020794	2.128902997	-0.689379316	0.264250359	1.55584874	-0.663528797	1.026071536	-0.916500957	2.382984967	-0.583188433	-0.014540475	-0.596208758	-0.363502885	0.640496423	0.878810935	-0.522272905	-0.475839384	2.56784479	0.403502659	-0.916500957	1.312129179	-0.916500957	0.201568583	0.708264544	-0.916500957	0.324006398	0.788919184	4.403575251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA4|1137	0.194826424	-0.121819238	1.82911314	2.181359724	-0.234587532	-0.246801717	-0.976625569	-0.324549145	1.358647886	0.094317475	0.212428681	0.893291442	-0.819730155	-0.784776167	-0.718543447	-0.830542105	1.583189004	-0.2533837	0.963179408	-0.11392576	-0.5897722	-0.458596488	-0.570613851	-0.976625569	-0.015888022	-0.514772429	0.178860286	-0.976625569	-0.491177327	-0.756398679	0.765001954	1.508903946	2.031759231	1.26749969	-0.111024292	1.174612472	-0.135171247	1.754729717	1.397189758	-0.441680188	1.72549874	-0.236249297	1.112568097	0.51600849	0.702020444	1.088739093	0.146767083	-0.976625569	1.912368733	-0.787437548	1.15327661	0.971372443	-0.976625569	-0.821867267	-0.556141244	-0.760358254	-0.976625569	1.736363359	-0.491199814	-0.527503717	0.837029841	-0.528947494	-0.976625569	-0.976625569	-0.00095828	-0.831882549	-0.976625569	-0.976625569	-0.976625569	-0.976625569	-0.782357477	-0.739174945	-0.324847616	1.378875439	-0.976625569	-0.976625569	-0.817642227	-0.749970771	-0.976625569	-0.976625569	-0.976625569	-0.976625569	-0.976625569	-0.976625569	-0.976625569	-0.378005093	-0.976625569	0.626224393	-0.976625569	-0.976625569	-0.763124934	-0.976625569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST13|166012	0.002216615	0.695118382	0.320815777	0.162209011	0.450438462	0.39054666	0.221648239	0.362258162	0.866467243	0.939848488	0.679702006	0.57453507	0.786215855	-1.936921678	0.738050531	-1.034273547	-0.353411827	0.470349401	0.412724409	-1.643291246	0.565172438	1.028703023	0.478862435	1.057158018	0.730247988	1.375005282	0.167385004	-0.134835551	0.696788103	1.074977548	0.262637405	-0.038814799	-0.108564058	1.161292368	0.300912985	0.041426577	0.812267696	0.177894535	-0.273863054	0.443572014	-0.14807786	0.628037682	-0.062414148	1.516773921	-0.533834661	-0.70256263	-1.201634925	0.381112412	0.200332188	0.193421319	-0.660405597	-0.774025421	0.260661926	0.04912793	0.320146509	0.15204952	0.673222294	0.257067211	0.865476671	-1.533953778	0.944841851	1.091963173	-1.404681124	-1.366293426	0.200452886	1.654022379	0.526816781	0.663027398	0.495700778	0.291581255	-0.13157723	1.267568377	0.3788874	0.195061002	0.438336196	1.170012727	-2.039506167	0.89200488	0.757229677	-2.64032483	0.163661334	1.133781873	0.570344015	-0.837241833	0.531355381	0.473836398	1.09540671	0.866525934	-1.906394146	0.601922916	0.226121272	-1.183445114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST6|4166	0.492426993	-0.32130855	0.818708541	-0.386977108	-0.084572738	-1.241254775	-0.475319806	-0.197867519	-0.206265508	-0.544925062	-0.77971807	-0.325483205	0.257153905	-0.335998678	-0.333447103	-0.149561152	-0.5301987	0.263345212	-0.315935742	1.291162091	-0.562911783	0.493099784	0.762455395	-0.507271856	-0.878045087	1.237703154	-0.576913843	-0.196535447	-0.480788431	-0.136307986	0.093243952	1.259976858	0.197313027	-0.468753184	-1.077886597	-0.83570308	-0.834473778	-0.352282263	-0.710118394	-0.464144032	-0.867714354	-1.160149667	1.093405168	1.508836848	1.437689101	1.573113336	1.03040045	0.930991608	0.122661191	-0.403152628	0.85961239	0.717309264	-1.126741413	-0.586771037	-1.248232558	-1.005554493	-1.071005732	0.074901563	-1.101318416	2.509990438	-0.829903651	-0.990400734	-0.680805798	0.083402452	-0.403444693	-0.512025708	-0.364597082	-0.321490096	-1.059335005	-1.252723673	-1.22828026	-0.390580428	-0.175019519	-0.821710129	-0.864114916	1.650916582	1.281110757	0.131154903	0.533621726	1.680686711	-0.955569738	-0.986578689	1.231553315	-0.047108207	-0.860420802	-0.949738301	-0.000169685	-1.084993821	-1.218159335	-1.174212108	0.612214869	2.827632777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHST9|83539	-1.222488634	1.281187893	-0.228799339	-0.653621439	0.944141982	1.002414263	0.620700291	1.444618097	-1.502099761	0.743853217	0.403527541	0.678871103	-0.48939338	-3.731357455	0.589647813	-3.990659759	-0.624518179	0.755224876	0.302430653	-0.150374542	0.050168241	0.188778966	-1.425345206	1.092521204	0.444949717	-1.152810894	0.596416593	-3.303523027	1.125442364	-1.483590623	-0.254025817	0.302838945	0.101484774	0.550550925	1.13808394	-0.051977358	0.355560065	-0.04026491	-0.211728934	-0.093981464	-0.361055162	0.320956891	0.34599164	-0.767725731	-0.309616795	0.286248898	0.008285461	0.425871114	-0.454339683	0.616252319	0.220257538	0.3002084	1.125027486	0.280513725	-0.003885509	1.061519208	0.467601082	-0.474694538	0.949469311	-0.325024709	0.209277498	0.638960806	1.287316494	1.835073565	0.688002867	0.321308303	0.529447227	-0.959166875	1.04437674	0.607263652	-0.802713804	0.466665488	-0.38635638	-0.157362413	0.949395908	1.633008326	-0.130243695	-1.758389003	-2.42588669	-0.314940829	-0.484471035	0.224307072	1.503779721	1.150386676	-1.463247214	-0.030842401	-0.48575205	0.15817774	1.408352635	0.952012641	-1.951040292	-3.068903817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIB4|130106	2.581406265	-0.64805495	-0.655442391	-0.98501471	1.012077732	1.280550998	1.150092037	0.700120031	2.078256652	1.727838199	1.976005982	-0.044067298	-0.444820208	-0.98501471	-0.616355815	-0.98501471	-0.98501471	0.930524014	1.623333088	-0.01292784	1.842086707	2.060686844	0.671537102	-0.98501471	1.472560677	1.752287228	1.351275577	-0.98501471	1.068508938	1.011993055	-0.98501471	-0.753838857	-0.98501471	0.458402604	1.491355633	-0.98501471	1.65425157	-0.717645296	-0.98501471	-0.98501471	-0.98501471	1.396669244	-0.98501471	-0.98501471	-0.98501471	-0.012770502	-0.692767589	-0.98501471	-0.98501471	-0.355118942	-0.98501471	-0.98501471	0.798360228	-0.763949321	1.409017756	-0.023337321	-0.243581884	-0.740825183	-0.98501471	-0.504880561	0.832497775	1.126794628	-0.98501471	-0.292666221	-0.084244794	-0.98501471	1.450426904	-0.98501471	1.128854428	1.838344913	1.155531346	0.147392147	-0.763596468	-0.98501471	-0.418948691	-0.668710234	-0.438901611	-0.433104549	-0.98501471	-0.455722827	0.487760725	-0.433797928	-0.98501471	1.610804432	-0.98501471	0.121730641	0.838820612	1.304585556	-0.183518446	0.871160779	-0.29061036	-0.98501471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIDEC|63924	-0.870202485	-0.870202485	-0.870202485	-0.498908643	2.595825757	-0.099427173	-0.517648988	-0.546494249	-0.870202485	-0.39050136	-0.870202485	-0.870202485	0.176159783	-0.206097659	-0.036828967	0.473150085	1.102174183	-0.179703963	2.325295355	-0.272161181	-0.134670195	-0.105840841	3.010281721	-0.426065186	-0.632490463	4.101989768	1.843026442	-0.351804324	-0.870202485	0.837780731	2.481814487	1.158506823	0.293172934	-0.085225939	-0.564508696	1.448891704	-0.485934608	-0.870202485	-0.306096714	-0.870202485	-0.870202485	-0.870202485	1.858846596	1.470435879	-0.173867265	-0.583104208	-0.265427825	0.401944939	2.245027476	-0.384120131	0.010236119	1.56782592	-0.46478079	-0.1953385	-0.408724092	0.384334007	-0.399583754	-0.271201306	-0.045309678	-0.374249458	-0.870202485	-0.413837003	-0.870202485	1.249174538	-0.11527332	3.585448484	-0.60887618	0.024562494	-0.555451174	-0.612149044	-0.23609849	0.217247387	0.237879469	-0.530194937	-0.870202485	-0.543476793	-0.870202485	0.875198406	2.083338528	-0.870202485	-0.870202485	-0.272737655	0.730398175	-0.367865259	-0.870202485	-0.302977376	0.311972657	-0.355715097	-0.571717271	0.756706607	-0.067356934	-0.246600099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CILP|8483	-0.58840278	0.723907321	-0.306691758	0.078868195	-0.196264998	-0.66428758	-0.342190948	-0.185952056	-0.874522317	0.15634088	-0.366557273	-0.621360194	0.586405908	-1.105847906	-0.709952642	1.588574644	0.34067577	0.695120265	0.887009395	0.548369148	-0.421842604	1.519999441	-0.336334197	-0.025776875	-0.044451655	0.815988571	0.487219336	1.416221344	0.375258188	0.267456121	1.325210074	-0.017287384	1.254840528	-0.824528358	-1.044944291	0.887721863	-0.812095481	0.068558875	0.104076534	-1.60676844	0.192155219	-0.355187355	2.137506714	0.295303	0.430852521	0.859566641	0.400335431	-0.479310753	0.546531482	-0.581079779	0.245609903	1.781001522	-0.710585961	-0.896432086	-0.789663241	-0.958622782	-0.981243534	0.499648453	-0.708022228	0.402214198	0.02764559	-0.960108122	-0.805965427	-1.094926546	-1.846597069	-1.296475557	-0.053783143	-0.186504527	-1.32508703	-1.454687455	-2.072140085	0.155877814	-0.581292885	0.62556887	-1.150321121	0.260921973	1.262705806	-0.181255851	-0.483861162	2.82753375	-1.238600889	0.084099645	-1.619416348	-0.715612404	-1.028224388	-0.531497088	-0.508493785	-0.194527787	-0.856373062	-0.525756969	-0.232313307	4.683100179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT1A|548596	-0.390366397	0.470369955	0.254230693	0.211752868	-0.435646242	-1.022719831	-1.307401168	-0.545026061	-1.307401168	-1.307401168	-1.307401168	-1.148094819	0.42202211	2.256699716	-1.078771926	-1.177989059	0.547252496	-0.92983751	0.031804611	1.529709256	-1.307401168	0.202134456	-0.691101548	-1.307401168	-1.307401168	-0.178382912	0.349226091	-1.031622736	-1.307401168	-0.48503417	1.097057412	0.88735128	0.97105934	0.485001345	-1.307401168	0.98569607	-0.475151407	1.267488056	1.224992238	-1.307401168	0.736164783	-1.307401168	1.158669097	0.878770477	1.108298291	1.266415272	1.089698553	1.441338306	1.032280299	-1.307401168	0.311548048	0.209852004	-1.170559634	-1.170304212	-1.149315893	-1.307401168	0.123967992	1.259877047	-1.046137856	0.824596383	-1.307401168	-1.033406634	0.333791122	-1.307401168	-1.307401168	-0.217836884	-1.307401168	0.676074508	-1.307401168	-1.307401168	-1.307401168	-1.307401168	0.715786249	0.46341631	-1.047692876	-0.864032617	0.030608868	0.830441377	-1.307401168	0.435156887	-0.797740805	-1.307401168	1.606769179	-0.583768599	-1.307401168	-1.186250044	-1.073008758	-1.307401168	0.941424065	-0.951308155	-1.307401168	-1.307401168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT1B|1159	-0.23909304	0.330068911	0.58333544	0.870166505	-0.20666797	-1.252749157	-1.435366669	-0.750357235	-1.606595673	-1.173539893	-1.155223574	-1.458981352	0.138385036	1.938207341	-0.660275318	-1.606595673	1.03773758	-1.256742681	0.066924617	0.955271854	-1.606595673	0.201787628	0.244846215	-1.606595673	-1.474351768	-0.282042578	0.021302647	-0.516294619	-1.279506675	-0.769733355	0.951562344	0.997250552	0.754826307	0.235517711	-1.459724558	1.098670676	-0.428423271	0.836582471	0.989108981	-1.606595673	0.994278971	-0.713163381	0.651888108	0.525260647	1.190270617	1.127080128	1.076430813	0.931462204	0.892253472	-1.451298733	1.001886571	0.890024205	-0.955764818	-1.119190961	-0.934294808	-0.994540917	-0.446189184	0.742578881	-0.859066994	0.608847275	-1.606595673	-0.614972683	0.812761955	-1.364952226	-0.854990556	-0.092756726	-1.477705454	0.583319438	-1.170016347	-1.606595673	-1.606595673	-1.172345257	1.033058138	0.75313469	0.552753265	-0.884873959	0.723041082	1.016852097	-1.31521441	1.032789412	-1.196918149	-1.606595673	1.491593591	-0.158850258	-1.606595673	-1.002628745	-1.133887108	-1.606595673	1.084069984	-1.606595673	-1.431341472	-1.366079465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
