	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
AOC3|8639	2.289450375	-0.575526649	-0.245666175	1.031557417	0.844979344	-0.267195699	-1.079203972	2.018757586	0.663433897	0.784216233	-0.884396752	1.020290191	-0.530918881	-0.097238425	-0.955556676	-0.312351842	0.526761589	-0.592318884	0.762031179	-0.748603792	1.824130991	-0.815458358	-0.640259903	1.099088271	-0.6818871	0.750369535	0.970363546	1.550390333	2.360010611	0.673860884	1.196386493	0.142469627	0.839411896	2.015609211	0.949401801	0.64389811	0.554792527	0.616101093	0.18484093	-1.79654656	-1.117784406	-0.52843838	0.098138712	0.629859697	0.843726915	-1.186267596	0.754812082	-0.416385787	0.850461348	-0.788743288	-0.503981915	0.132714884	-1.316565323	2.1003037	-0.998803217	-1.366848616	1.198080761	-0.099229109	0.167425199	-0.958800398	1.795124504	1.344705441	0.789685259	1.953897701	2.230876315	3.356358039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AOX1|316	1.581302676	0.249619163	1.747324239	0.62961637	-0.030919882	-0.170140746	-1.44455557	1.681698654	1.161727683	0.936278956	-1.199642378	0.849233966	0.307741055	0.412329953	0.013330446	-0.587525225	0.091542747	0.937846629	0.568638506	-0.140517984	1.466833897	-1.243085926	-1.26010872	0.575893061	-0.430715696	0.071844605	1.576258139	1.544800422	1.746787687	0.711173426	0.805656928	0.871962019	1.335825777	1.30914662	1.42032213	0.587623543	0.937626728	0.103272963	0.47048183	-1.217587501	-0.501696102	-0.381467798	-0.643817146	0.206504884	1.742046376	0.169329927	0.603945261	0.063105273	-1.273975943	-0.422849323	-0.089618511	-0.115084921	-1.309272134	2.310457176	-0.375910999	-0.639922527	0.879951774	-0.425173453	0.610994678	-1.448600341	1.787861089	2.250101829	1.804778353	1.592712209	1.89168753	1.740002824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP3B2|8120	1.414495827	0.248406431	-0.75887661	0.57266938	0.885071111	-0.348044809	-1.082021909	2.007849423	0.400644302	1.2098949	-0.152683237	0.676521708	-0.314295717	-0.452169404	-0.81672263	-0.730144989	-0.513914188	-0.153884409	0.38488734	-1.082021909	1.725193431	-0.814986078	-0.782163359	0.292534045	-0.787205356	0.142654986	0.026409167	1.275015866	1.969151893	0.894909237	0.084834876	0.164495401	1.073749928	1.564508338	0.959973341	0.588759849	0.020810689	-0.559689436	0.111735071	-1.082021909	-1.082021909	0.336797495	0.198409004	-0.164552978	0.200867451	-0.438206246	-0.123792603	0.417651135	-0.636411749	-1.082021909	-0.140554474	-0.053355893	-1.082021909	-0.503128042	-0.494506312	-0.811677592	3.446820504	0.16716359	-1.082021909	-0.516083779	1.891062759	1.393513386	0.905288295	0.943632675	1.811470712	2.170853489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APCDD1L|164284	1.947890941	0.160316589	-0.886243809	1.10042867	0.066008789	0.666592873	-1.00502426	1.741579784	1.156862059	0.197256247	-0.09612421	1.384715048	0.317716658	0.730588845	-1.489782281	0.290171298	1.612053235	-1.489782281	0.370123364	-0.864120914	1.888216899	-0.80916626	-0.469432295	1.198796571	-1.164341637	2.53962768	0.860888463	-0.103366967	1.417772511	1.251892118	0.125472957	0.77206391	1.227324597	1.05353408	0.939416159	0.725494723	-0.272392866	-0.247915679	0.189502274	-1.233940472	-0.352051931	-0.262855208	0.249560153	0.616089691	-0.002498736	-0.152099846	0.779891645	-0.455839737	0.736892327	1.175231153	-0.726977379	0.049559687	-1.220463449	1.993486841	-0.704658819	0.532467665	1.460412853	0.084455832	0.499140316	-1.489782281	1.238113819	1.043597996	1.20618106	1.619507519	1.920852287	2.058045693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APCDD1|147495	-0.339006565	0.72423458	-0.065668155	-0.557799901	-0.937166345	0.342429988	-1.297339334	-0.472962225	0.886450338	-0.906277814	2.649671015	-0.487634399	0.547238905	0.141621615	0.984382227	-0.339763124	2.094544603	-0.827718368	0.097204896	-1.024240894	0.929732177	2.329535131	-0.830434467	0.586357388	-1.141697246	-0.063519938	0.224819901	-0.566742481	-0.352488381	-0.18676258	-0.557491894	-0.618705866	-0.24550554	-0.154781305	-0.48239844	-0.281674027	-0.836667375	-0.833753228	1.829726815	1.357157155	-1.357243166	0.903891843	-1.20657238	0.556039191	0.312461511	-0.068364065	-1.117128594	0.549321531	-1.644758989	-0.985209134	0.389351726	-0.683910492	-0.01599951	0.372735498	-1.379898381	-0.561557331	0.069946482	0.884172462	-0.147873076	-1.31470268	-0.268033361	-0.196823107	-0.484509339	-0.509866867	0.140946601	-0.09524151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOB|338	2.012894015	-0.437982484	-0.638042204	0.53842295	0.225133061	-0.969887442	-0.969887442	1.455432483	-0.061981004	0.657266282	-0.659555064	1.107084867	-0.68386302	0.184185424	-0.340077051	-0.365302788	0.060010643	-0.969887442	2.569211962	-0.722648035	2.813688125	-0.969887442	-0.969887442	0.327075882	-0.969887442	-0.463995735	0.30253644	0.77099047	1.635076167	0.54193045	0.425289651	1.268915593	1.651566411	1.245632203	0.080734601	1.038860503	-0.208342653	-0.262525844	-0.131144089	-0.086583679	-0.969887442	0.548987305	0.130609861	0.608262173	0.970309563	-0.569034611	0.426850991	-0.969887442	0.867008708	-0.65086623	-0.431570932	-0.696448522	0.10363033	2.706292522	-0.519461344	-0.969887442	1.679631392	-0.969887442	-0.969887442	-0.969887442	0.985558708	1.075248023	-0.227099064	1.645324754	1.537533741	1.738273343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOC1|341	-1.357990292	0.784717951	0.373924693	-0.183170155	-0.361102832	0.606359979	-0.477339125	-1.225505728	0.535637133	-1.266617664	-0.78462381	-0.210837546	-1.291796359	1.293478739	-1.449385242	-0.352401691	0.945101814	-1.206489571	-1.155154619	-1.840891526	1.257664741	-1.636967342	-0.897625724	1.379120019	2.509743771	1.246887592	0.905799747	-0.196190643	-0.08308411	0.107594041	0.005008717	-0.119671209	0.60688274	-0.295965038	0.603019668	-0.29940615	1.094736575	0.099927802	1.024490617	-1.554717166	-1.28691604	0.489210781	0.588130048	1.038643551	1.51940327	-0.643650594	2.87021079	0.019659744	0.745495392	0.720364949	-0.202536763	0.813428735	-0.350911392	1.856892548	-2.078063003	-0.862542554	0.171579585	0.403719219	0.366295138	0.442723824	-1.043604343	-0.533963194	-0.719969257	-0.509064336	-0.243948694	-1.573865869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOC2|344	-1.679279129	0.730880979	1.119203548	-0.345491955	-1.285800468	0.837719285	-0.895727848	-0.903362372	0.564615981	-0.901836397	-0.077168441	-0.321544369	-1.000007795	1.248514638	0.112821788	-0.602443875	2.077666165	-0.894669511	-1.468210321	-1.326631687	1.872709596	-1.971645371	-0.084621808	0.728185405	1.615798029	1.068040205	0.576868997	-0.740014345	-1.035328785	-0.695630381	-1.103821713	-1.08376536	-0.369900648	-0.282113747	0.163413146	-0.740052391	-0.036546285	-0.414787926	0.668270099	-0.279739969	-0.89981051	-0.131779099	-1.792174283	0.418545068	1.560343447	-1.456893421	1.646243585	0.625316353	0.942676141	0.894278991	0.619463752	-0.320807128	-0.029658364	0.318006694	-2.25934072	-0.943217151	-0.852732537	0.334934854	1.629415936	-0.236053329	-1.263074366	-1.034513454	-0.87698336	-1.283018773	-1.260264415	-2.253138527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOD|347	0.536283733	-0.811020921	0.043781946	1.05178464	-0.048003644	-0.382517606	-2.128606633	0.694769509	0.850040496	0.62149458	-0.466371924	-0.439234881	-0.810098838	0.394505722	-1.679889833	0.617106502	1.177152354	-1.087372694	1.203965335	-0.984569621	1.372743982	-0.527590259	-1.208580897	0.61440536	0.844430733	0.318535417	1.436947592	0.795952746	1.119273943	0.381727941	0.899873764	0.395125844	1.452087511	1.054026706	0.91053103	0.180455255	0.749329265	-0.024184294	-0.789244442	-0.914644145	-1.409225019	-0.007434846	-0.241735707	0.706605603	1.231514678	-0.686814	1.896678005	-0.253751416	0.689065236	-2.201162105	0.47920584	-1.021541481	-0.714344648	1.442227617	-2.093254446	-0.669949573	0.195790273	-0.56978665	0.542221747	-1.359883065	1.718330511	1.128995844	1.130887879	0.731649875	0.960214222	0.799798753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOE|348	-0.292455957	0.736087363	-0.183552178	0.317784852	0.142926703	0.290517611	-0.618467409	-0.023321308	0.793806865	0.018316899	-0.995107147	0.368923789	-0.934935844	1.118747591	-1.42970199	-0.008587613	1.180670956	-1.654495371	-1.030928228	-1.672978994	1.096920637	-2.10392618	-0.649451034	1.434381051	2.152107875	1.301068895	0.984943823	0.175210136	0.694196045	0.511714213	0.300164892	0.350972316	0.94203728	0.780307674	1.057075003	0.525570799	0.868261218	0.156030279	0.762388174	-1.940441057	-0.934355831	0.342089998	0.374406504	1.126623796	1.318168921	-0.35927361	2.491908078	-0.082979594	0.436943373	0.640901797	-0.25183527	0.861645247	-0.417088392	1.820587854	-1.953923384	-0.650510105	0.819925176	0.620239986	0.117438819	-0.037001952	0.32928714	0.585986526	0.921176365	0.061707911	0.53032787	0.201845961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOH|350	-0.02025232	1.752136797	0.52688598	-0.122683461	0.476288152	0.896244079	-0.319389494	0.673420883	1.566957496	-0.154533419	1.882063954	0.506444856	-0.637090086	-1.380531836	-0.281843911	0.1409207	0.334724183	1.117184314	-0.29639033	-1.099926554	0.607380079	-0.66191376	-1.031043785	-0.15046133	1.490691566	-1.380531836	-0.273969865	-0.009125787	0.707291382	0.975189512	1.300013717	0.821449783	1.438288	0.475809637	0.390488574	1.013746335	0.615781537	1.121787434	1.333887161	0.921160568	0.983259247	1.57717639	-0.230907524	-1.380531836	0.489925035	-1.380531836	-1.380531836	-0.773513711	1.676882456	-0.764806001	-1.380531836	-1.070191319	-1.096175642	-0.074755997	-0.551571168	0.998808226	1.711571262	-0.31094331	0.610832326	-0.988671295	0.778069189	0.151646417	0.632210736	0.358187829	-0.765347644	-0.313741255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AQP12B|653437	0.326041847	0.370674193	1.527867173	-1.183897025	1.236104762	-0.819191221	-0.370039806	0.496947798	-0.407022923	1.639637459	1.15731042	1.572720398	1.261651873	-1.273324622	1.220478279	-0.747567679	-0.46919159	-0.321355241	0.244413951	2.42857925	0.148425908	1.713441514	-0.878027677	-0.853123569	1.82165277	-0.747801779	0.759259057	0.510326686	0.456134062	0.758024312	0.37198702	0.660443647	0.086514122	0.869317626	-0.054439506	0.947435065	0.044286892	-0.079353774	1.162478057	0.463470424	-0.125993556	1.060191813	-1.808933828	1.538098526	-0.369496011	1.058109681	-0.909737065	0.050600754	-2.129197428	-1.344240136	1.696685254	0.537504457	0.426154743	-0.763957507	2.358086464	0.260173631	-0.179706196	-0.185043992	0.740288204	-0.110133963	0.658235702	0.141736709	0.30463506	-0.446483732	1.016611244	0.963698902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AQP5|362	-0.426271052	-0.545914477	-0.037199553	-0.081141867	-0.671369692	-0.269133101	0.452196492	-0.787912944	2.002630926	-0.165496343	-0.379999459	-0.814818656	-0.489115379	-0.495159364	-0.697076681	-0.489254698	-0.261506684	-0.659883508	3.112410131	-0.624783934	-0.233285564	-0.431979075	2.206133055	-0.57847775	0.376491697	0.223974143	-0.259081616	-0.631863193	-1.00746118	-0.490615113	-0.810570229	-0.762967657	-0.529456229	-0.775562619	-0.82920291	-0.801886436	-1.00746118	1.984811612	-0.288275956	-0.279791996	1.475686053	-0.257027962	2.642185321	-0.568874697	-0.300845736	0.734881567	0.00564465	-0.543635075	-0.448737548	1.234285555	-0.6535346	1.837107791	3.07639418	2.400948367	-0.837608884	1.984371484	1.462373608	-0.120950417	-0.819002166	-0.332361178	-0.578519458	-0.29876606	-0.346077614	-0.547341998	-0.242197691	-0.389478215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AQP8|343	1.773106297	0.179952978	1.222877689	-0.753847668	2.624376185	-0.628436959	1.168566502	2.134159976	-0.913985273	3.005872361	-1.081579959	2.254351115	1.641081237	-0.643713568	0.428580659	0.732794498	-0.686788209	1.069635677	0.382530202	0.012754024	0.424138453	-1.002773915	-0.978317036	-0.135744901	-0.732819133	-0.789337752	1.055816592	1.334405458	2.137217017	2.285008944	2.059782795	2.257056004	1.743658691	2.64643017	1.000481736	2.428189028	2.474843217	-1.079362347	1.266276693	1.295319683	-1.230219744	1.196747765	-0.665548326	1.437447968	-0.715446903	-0.494737752	-1.230219744	-0.769515507	-0.875648048	-1.230219744	0.527840885	-0.92765282	0.139047175	-0.945482238	-0.331944539	0.392778533	-0.380118886	-0.615789391	-0.01746922	-0.156114747	1.823312721	1.404131478	1.634522381	1.988301183	-0.235224907	1.456237668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AQP9|366	-1.258199975	0.767006054	-0.455636712	-0.339969363	-0.155735244	0.527299585	-0.154346913	1.038242988	0.742458872	-0.444889682	0.56469725	-1.048155478	-0.176522042	0.97450989	0.280569906	-1.440612425	1.443602116	-0.745574112	0.000447004	-0.754612144	1.38288432	-0.924129687	0.580267812	1.660120041	1.585679422	1.562178806	0.969264528	0.301431595	-0.258026065	-1.491425752	-1.390817879	-1.335228409	-1.107786971	0.024056104	0.377745986	-1.734608681	0.373396182	0.339980214	1.071510055	-1.585858747	0.123260119	-0.671652573	-0.153405	0.501709154	0.683363729	0.881865662	0.968122247	-0.550340977	0.124677096	0.746686557	0.775048387	1.056915068	-0.620703325	1.371575423	0.331783062	0.670815526	-0.164337743	0.371797781	0.811554127	-1.176311146	-1.492039742	-0.72722993	-1.398843097	-1.189144982	0.165014182	-1.539044121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
